4,4,7,2.0
4,4,4,4.0
4,4,2,3.0
4,4,4,1.0
4,4,5,2.0
4,4,7,2.0
4,4,2,2.0
4,4,7,4.0
4,4,6,2.0
4,4,7,8.0
4,4,7,8.0
4,4,0,8.0
4,4,7,8.0
4,4,2,6.0
4,4,4,2.0
4,4,5,4.0
4,3,10,4.0
4,4,3,8.0
4,4,2,8.0
4,4,2,8.0
4,-1,-1,12.0
4,-1,-1,12.0
4,-1,-1,12.0
4,-1,-1,4.0
4,-1,-1,4.0
4,4,4,4.0
4,4,7,6.0
4,4,5,1.0
4,4,4,1.0
4,4,2,2.0
4,4,4,2.0
4,4,5,6.0
4,4,2,2.0
4,4,4,4.0
4,4,2,6.0
4,4,5,4.0
4,4,4,1.0
4,4,2,1.0
4,4,0,3.0
4,4,2,1.0
4,4,4,2.0
4,4,5,2.0
4,4,7,2.0
4,4,5,2.0
4,4,7,2.0
4,4,2,2.0
4,4,4,1.0
4,4,2,1.0
4,4,7,4.0
4,4,6,2.0
4,4,7,8.0
4,-1,-1,4.0
4,-1,-1,12.0
4,-1,-1,12.0
4,4,2,8.0
4,4,5,4.0
4,4,5,4.0
4,4,0,8.0
4,-1,-1,2.0
4,3,10,3.0
4,4,0,1.0
4,4,3,2.0
4,4,2,2.0
4,4,7,2.0
4,4,7,1.0
4,4,5,1.0
4,4,7,2.0
4,4,2,2.0
4,4,4,2.0
4,4,2,4.0
4,4,7,12.0
